course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
ACTU PS5840,PREDICTIVE MODELING IN FINANCE & INSURAN,"This course introduces to the students, generalized linear models (GLM), time series models, and some popular statistical learning models such as decision trees models as well as random forests and boosting trees.  The aim for GLM is to provide a flexible framework for the analysis and model building using the likelihood techniques for almost any data type. The aim for the statistical learning models is to build and predict or understand data structure (if unsupervised) using statistical learning methods such as tree-based for supervised learning and the Principle Component Analysis and Clustering for unsupervised learning.  It develops a student’s knowledge of the theoretical basis in predictive modeling, computational implementation of the models and their application in finance and insurance. Tools such as cross-validation and techniques such as regularization and dimension reduction for fitting and selecting models are explored.  We also implement these models using a combination of Excel and R.
  
The class covers the material of Exams, Statistics for Risk Modeling (SRM) and Predictive Analytics (PA) of Society of Actuaries, and some material of Exams, Modern Actuarial Statistics I (MAS-I) and MAS II by the Casualty Actuarial Society. This is a core course for the Actuarial Science students. Students who have already taken and passed the SRM and PA exams administered by the SOA are exempted from this class and can substitute an elective.",Lina Xu,,,12656,,K5840-20261-001,PREDICT MODLNG IN FIN & INSRNC,Actuarial Science,ACTU,https://doc.sis.columbia.edu/subj/ACTU/K5840-20261-001/,,In-Person,,3,,,20261ACTU5840K001,SEMINAR
ACTU PS5841,DATA SCIENCE IN FINANCE AND INSURANCE,"The Data Science in Finance and Insurance course explores machine learning models, their theoretical basis, computing implementation and applications in finance and insurance.  Topics include machine learning models for regression, classification and unsupervised learning; tools such as cross validation and techniques such as regularization, dimension reduction and ensemble learning; and select algorithms for fitting machine learning models.
  
This course offers students an intensive hands-on experience where they combine theoretical understanding, domain knowledge and coding skills to better inform data-driven decision making.  Prior exposure to linear algebra, calculus and statistics is helpful.  A working knowledge of a spreadsheet program and R is a plus.  Students will use spreadsheets and R for validation and prototyping and Python to implement algorithms and apply models to applicable data. 
  
Some topics covered are also relevant to the statistical learning portion of the Society of Actuaries (SOA) and the Casualty Actuarial Society (CAS) curricula, and the quantitative methods section of the Chartered Financial Analyst (CFA) Institute curriculum. This is a core course of the Actuarial Science program.",Yubo Wang,,,12657,,K5841-20261-001,DATA SCIENCE IN FIN & INSURANC,Actuarial Science,ACTU,https://doc.sis.columbia.edu/subj/ACTU/K5841-20261-001/,,In-Person,,3,,,20261ACTU5841K001,LECTURE
ACTU PS5842,Advanced Data Science Applications in Fi,"The Advanced Data Science Applications in Finance and Insurance course covers topics in object-oriented programming with python, the relational theory and relational database navigation with SQL, deep learning (including traditional machine learning tasks, computer vision, recurrent networks, natural language processing, and large language models), as well as interpretable machine learning. 
  
Some topics covered are relevant to the Advanced Topics in Predictive Analytics (ATPA) exam of the Society of Actuaries.  Topics in deep learning are also relevant to the statistical learning portion of the Casualty Actuarial Society (CAS) curriculum, and the quantitative methods section of the Chartered Financial Analyst (CFA) Institute curriculum.
  
Familiarity with machine learning models covered in the Data Science in Finance and Insurance (ACTU PS5841) course is helpful.  Prior exposure to linear algebra, calculus, statistics, and a working knowledge of python and spreadsheets are necessary.",Yubo Wang,,,12658,,K5842-20261-001,Adv Data Sci App in Fin a,Actuarial Science,ACTU,https://doc.sis.columbia.edu/subj/ACTU/K5842-20261-001/,,In-Person,,3,ACTU PS5841,,20261ACTU5842K001,LECTURE
ACTU PS5843,GLOBAL CAPITAL MARKET & INVESTMENT,"This course will introduce students to major issues currently of concern to all investors. It can give you the skills to conduct a sophisticated assessment of current issues and debates covered by the popular media as well as more-specialized finance journals. These skills are essential for people who pursues a financial service career, especially in today’s rapidly evolving environment. The material presented in this course are both practical important and intellectually interesting.
  
This course is consistent with and relevant to Chartered Financial Analyst (CFA) curriculum. It covers all subjects in CFA test and most of problems are in the same format as the CFA examination questions. This course will also provide a foundation for further study in Financial Risk Management and Financial market related courses.",Leland Wei,,,12659,,K5843-20261-001,GLOBAL CAPITAL MRKT & INVSTMNT,Actuarial Science,ACTU,https://doc.sis.columbia.edu/subj/ACTU/K5843-20261-001/,,In-Person,,3,,,20261ACTU5843K001,LECTURE
ACTU PS5900,PROSEMINAR IN ACTUARIAL SCIENCE,Industry representatives conduct a series of noncredit seminar sessions designed to expose students to the actuarial profession as well as to address a range of topics in actuarial science.,Lina Xu,,,12660,,K5900-20261-001,PROSEMINAR IN ACTUARIAL,Actuarial Science,ACTU,https://doc.sis.columbia.edu/subj/ACTU/K5900-20261-001/,,In-Person,,2,,,20261ACTU5900K001,PROSEMINAR
ADDN D6303,PRECLINICAL PROSTHODONTIC,,,,,19924,,D6303-20261-082,,Dental and Oral Surgery,ADDN,https://doc.sis.columbia.edu/subj/ADDN/D6303-20261-082/,,In-Person,,0,,,20261ADDN6303D082,SEMINAR
ADDN D6304,PRECLINICAL COMPREHENSIVE CARE,,,,,19936,,D6304-20261-082,PRECLINICAL COMPREHENSIVE,Dental and Oral Surgery,ADDN,https://doc.sis.columbia.edu/subj/ADDN/D6304-20261-082/,,In-Person,,0,,,20261ADDN6304D082,INDEPENDENT
ADDN D6308,PRECLINICAL DENTISTRY ENDODONTICS,,,,,19937,,D6308-20261-082,PRECLINICAL DENTISTRY END,Dental and Oral Surgery,ADDN,https://doc.sis.columbia.edu/subj/ADDN/D6308-20261-082/,,In-Person,,0,,,20261ADDN6308D082,INDEPENDENT
ADDN D6309,PRECLINICAL DENTISTRY ORTHODONTICS,,,,,19934,,D6309-20261-082,PRECLINICAL DENTISTRY ORT,Dental and Oral Surgery,ADDN,https://doc.sis.columbia.edu/subj/ADDN/D6309-20261-082/,,In-Person,,0,,,20261ADDN6309D082,INDEPENDENT
ADDN D6310,PRECLIN PEDS THEORY & TECHNIQUE,,,,,19935,,D6310-20261-082,PRECLIN PEDS THEORY & TEC,Dental and Oral Surgery,ADDN,https://doc.sis.columbia.edu/subj/ADDN/D6310-20261-082/,,In-Person,,0,,,20261ADDN6310D082,INDEPENDENT
ADDN D6311,PRECLINICAL DENTISTRY PERIODONTICS,,,,,19941,,D6311-20261-082,PRECLINICAL DENTISTRY PER,Dental and Oral Surgery,ADDN,https://doc.sis.columbia.edu/subj/ADDN/D6311-20261-082/,,In-Person,,0,,,20261ADDN6311D082,INDEPENDENT
ADDN D6312,PRECLINICAL DENTISTRY PROS LAB,,,,,19925,,D6312-20261-082,PRECLINICAL DENTISTRY PRO,Dental and Oral Surgery,ADDN,https://doc.sis.columbia.edu/subj/ADDN/D6312-20261-082/,,In-Person,,0,,,20261ADDN6312D082,INDEPENDENT
ADDN D6313,PRINCIPLES OF OCCLUSION,,,,,19942,,D6313-20261-082,,Dental and Oral Surgery,ADDN,https://doc.sis.columbia.edu/subj/ADDN/D6313-20261-082/,,In-Person,,0,,,20261ADDN6313D082,SEMINAR
ADDN D6317,DIGITAL DENTISTRY,,,,,19927,,D6317-20261-082,,Dental and Oral Surgery,ADDN,https://doc.sis.columbia.edu/subj/ADDN/D6317-20261-082/,,In-Person,,0,,,20261ADDN6317D082,INDEPENDENT
AEME E4304,Turbomachinery,"Introduction to basics of theory, design, analysis, and selection of turbomachinery. Turbomachines are widely used in myriad engineering applications such as energy conversion, HVAC, and propulsion, in the forms of pumps, compressors, gas turbines, jet engines, wind turbines, etc. Variety of such applications used as examples to illustrate important concepts.",Sean Nolan,,,20208,,E4304-20261-001,,Mechanical Engineering,AEME,https://doc.sis.columbia.edu/subj/AEME/E4304-20261-001/,,In-Person,,3,,,20261AEME4304E001,LECTURE
