course_code,course_title,course_descr,instructor,scheduled_time_start,scheduled_time_end,call_number,campus,class_id,course_subtitle,department,department_code,instructor_culpa_link,instructor_culpa_nugget,instructor_culpa_reviews_count,instructor_wikipedia_link,link,location,method_of_instruction,open_to,points,prerequisites,scheduled_days,section_key,type
MDES GR6008,MESAAS RESEARCH COLLOQUIUM,"This course provides a structured setting for stand-alone M.A. students in their final year and Ph.D. students in their second and third years to develop their research trajectories in a way that complements normal coursework. The seminar meets approximately biweekly and focuses on topics such as research methodology; project design; literature review, including bibliographies and citation practices; grant writing. Required for MESAAS graduate students in their second and third year.
",,4:10pm,6:00pm,10616,Morningside,G6008-20213-001,,"Middle Eastern, South Asian and African Studies",MDES,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/G6008-20213-001/,To be announced,,,2,,R,20213MDES6008G001,COLLOQUIA
MDES GR6237,Sharia Texts,"This seminar aims to introduce graduate students to the major subfields making up the Sharīʿa system, both in its theoretical as well as practical and institutional manifestations. We will be dissecting representative texts from each genre, all in the Arabic original, ranging from works on the psychoepistemic foundations of the law, to legal theory, the judiciary and juridico-political practice, legal education, biographical constructions of authority, and economic and political management by the Sharīʿa. Theoretically, we will be drawing on historical and cultural anthropology, political theory, Critical Theory, the theories of the subject, and constitutional studies, among others. A reasonable success in this course will permit the student to comfortably specialize in any Sharīʿa subfield.
",Wael Hallaq,4:10pm,6:00pm,10613,Morningside,G6237-20213-001,Shar    a Texts,"Middle Eastern, South Asian and African Studies",MDES,http://culpa.info/professors/9805,silver,8.0,https://en.wikipedia.org/wiki/Wael_Hallaq,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/G6237-20213-001/,To be announced,,,4,,W,20213MDES6237G001,SEMINAR
MDES GR8008,DISSERTATION COLLOQUIUM,"The dissertation colloquium is a non-credit course open to MESAAS doctoral students who have completed the M.Phil. degree. It provides a forum in which the entire community of dissertation writers meets, bridging the departments different fields and regions of research. It complements workshops outside the department focused on one area or theme. Through an encounter with the diversity of research underway in MESAAS, participants learn to engage with work anchored in different regions and disciplines and discover or develop what is common in the departments post-disciplinary methods of inquiry. Since the community is relatively small, it is expected that all post-M.Phil. students in residence will join the colloquium. Post M.Phil. students from other departments may request permission to join the colloquium, but places for non-MESAAS students will be limited. The colloquium convenes every semester, meeting once every two weeks. Each meeting is devoted to the discussion of one or two pre-circulated pieces of work (a draft prospectus or dissertation chapter). Every participant contributes at least one piece of work each year.
",Gil Hochberg,4:10pm,6:00pm,10614,Morningside,G8008-20213-001,,"Middle Eastern, South Asian and African Studies",MDES,http://culpa.info/professors/13755,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/G8008-20213-001/,To be announced,,,0,,M,20213MDES8008G001,COLLOQUIA
MDES GR8150,"Swahili Coast: Issues, Methods, Historio","This course is designed to introduce graduate students to some of the key issues and terrains of scholarship in Swahili Coastal historiographies. Students will become familiar with some of the central intellectual debates and cornerstone texts, although the reading list is far from exhaustive. We will examine how some of the key issues and locations of research have shifted over time and discuss how and why national politics have shaped regional historiographies in the ways that they have. Of equal, or likely greater, importance is attention to how changes in intellectual theory and methods have impacted the form that scholarship has taken.     
",Laura Fair,4:10pm,6:00pm,11159,Morningside,G8150-20213-001,"Swahili Coast: Issues, Me","Middle Eastern, South Asian and African Studies",MDES,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/G8150-20213-001/,To be announced,,,4,,T,20213MDES8150G001,SEMINAR
MDES GU4210,THIRD YEAR ARABIC I,"NOTE: There are 2 sections of Third Year Arabic I. Section 001 follows the standard curriculum building all 4 language skills, as described below. Section 002 follows a reading-intensive curriculum, with less emphasis on listening and writing while still conducted in Arabic, and is intended for those preparing for advanced research in modern or classical Arabic texts. Students in the regular third-year Arabic track improve reading, writing, speaking, and listening skills through close reading, compositions, class discussions, and presentations in Arabic on topics such as cultures of the Arab world, classical and modern Arabic literature, and contemporary Arabic media. Review of grammatical and syntactic rules as needed. No P/D/F or R credit is allowed for this class.
",Reem Faraj,11:40am,12:45pm,10890,Morningside,W4210-20213-001,ADVANCED ARABIC READINGS I,"Middle Eastern, South Asian and African Studies",MDES,http://culpa.info/professors/5577,silver,4.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4210-20213-001/,To be announced,,,5,,MTWR,20213MDES4210W001,LANGUAGE
MDES GU4212,FOURTH YEAR MODERN ARABIC I,"Through reading articles and essays by Arab thinkers and intellectuals, students will be able to increase their fluency and accuracy in Arabic while working on reading text and being exposed to the main themes in Arab thought The course works with all four skills (listening, speaking, reading, and writing). Arabic is the language of instruction. No P/D/F or R credit is allowed for this class.
",Taoufik Ben-Amor,10:10am,12:00pm,10893,Morningside,W4212-20213-001,FOURTH YEAR MODERN ARABIC,"Middle Eastern, South Asian and African Studies",MDES,http://culpa.info/professors/720,silver,11.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4212-20213-001/,To be announced,,,4,,MW,20213MDES4212W001,LANGUAGE
MDES GU4214,FOURTH YEAR CLASSICAL ARABIC I,"Through reading excerpts from thirteen essential works, starting with Jabarti's history of the French Campaign in Egypt to a chapter from al-Qur'an, students will be able to increase their fluency and accuracy in Arabic while working on reading text and being exposed to the main themes in Classical Arabic literature, acquire a sense of literary style over a period of fourteen centuries as well as literary analytical terminology and concepts. The texts are selections from essential works that the students will read in detail, write critical pieces, engage in discussion and have assignments which will expand their vocabulary, manipulation of advanced grammar concepts, and employing stylistic devices in their writing. This course will enable students to start doing research in classical Arabic sources and complements MESAAS's graduate seminar Readings in Classical Arabic. The course works with all four skills (listening, speaking, reading and writing). Arabic is the language of instruction. No P/D/F or R credit is allowed for this class.
",Taoufik Ben-Amor,12:10pm,2:00pm,10891,Morningside,W4214-20213-001,,"Middle Eastern, South Asian and African Studies",MDES,http://culpa.info/professors/720,silver,11.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4214-20213-001/,To be announced,,,4,,MW,20213MDES4214W001,LANGUAGE
MDES GU4218,SPOKEN ARABIC I,"Prerequisites: (MDES UN2201) and (MDES UN2202) $10 Arabic Materials Fee; $15 Language Resource Fee. This is an introductory course to Levantine Arabic for students who have completed two years of Standard Arabic studies, at the Intermediate level. The course is designed to further develop fluency in oral communication, through building students’ familiarity with a less formal register of Arabic, namely the Levantine dialect. The course will convert and recycle some of the previous Standard Arabic knowledge to the dialect, by comparing their prior knowledge to its dialectal counterpart; while at the same time developing students’ new communicative skills in a diverse range of contexts that are essential in any conversational interaction. The course will build students abilities to interact effectively in various areas where Levantine Arabic is spoken. In addition to varied thematic topics, the course exposes students to cultural aspects specific to the region. Additionally, the course will work on both constructing students’ knowledge of dialectal diction as well as other grammatical features of the dialects. Even though the course is designed for communication in the four skills (reading, writing, listening and speaking), the emphasis will be mostly on speaking and listening. No P/D/F or R credit is allowed for this class.
",May Ahmar,2:10pm,4:00pm,10892,Morningside,W4218-20213-001,,"Middle Eastern, South Asian and African Studies",MDES,http://culpa.info/professors/3276,silver,9.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4218-20213-001/,To be announced,,,4,"MDES UN2201
MDES UN2202",TR,20213MDES4218W001,LANGUAGE
MDES GU4310,ADVANCED ARMENIAN I,"Advanced instruction in the Armenian dialect. No P/D/F or R credit is allowed for this class.
",Charry Karamanoukian,4:10pm,5:00pm,10879,Morningside,W4310-20213-001,,"Middle Eastern, South Asian and African Studies",MDES,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4310-20213-001/,To be announced,,,3,,MW,20213MDES4310W001,LANGUAGE
MDES GU4501,READINGS IN HEBREW TEXTS I,"Prerequisites: (MDES GU4510) and (MDES GU4511) 3RD Year Modern Hebrew or the instructor's permission. This course focuses on central identities shaping Israeli society and is designed to give students extensive experience in reading Hebrew. Through selected readings of contemporary literary works and media texts, students will increase their proficiency in Hebrew and enhance their understanding of Israeli culture and society. All readings, written assignments, and class discussions are in Hebrew. No P/D/F or R credit is allowed for this class.
",Naama Harel,12:10pm,2:00pm,10856,Morningside,W4501-20213-001,READINGS IN HEBREW TEXTS,"Middle Eastern, South Asian and African Studies",MDES,http://culpa.info/professors/13314,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4501-20213-001/,To be announced,,,4,"MDES GU4510
MDES GU4511",MW,20213MDES4501W001,LANGUAGE
MDES GU4510,3RD YR MODERN HEBREW I,"Prerequisites: 2nd Year Modern Hebrew II, Hebrew for Heritage Speakers II, or the instructor's permission. This course is designed to take students from the intermediate to advanced level. Students will further develop their reading, writing, speaking, and listening skills in Hebrew through an examination of a wide range of sources, including short stories, poems, visual arts, popular music, television shows and films. All readings, written assignments, and class discussions are in Hebrew. No P/D/F or R credit is allowed for this class.
",Naama Harel,10:10am,12:00pm,10855,Morningside,W4510-20213-001,,"Middle Eastern, South Asian and African Studies",MDES,http://culpa.info/professors/13314,,1.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4510-20213-001/,To be announced,,,4,,MW,20213MDES4510W001,LANGUAGE
MDES GU4601,POLITICS IN INDIA,"This course will combine study of long-term historical sociology with more short term understanding of policies and their possible effects. Though its main purpose will be to provide students with an understanding of politics after independence, it will argue, methodologically, that this understanding should be based on a study of historical sociology – plotting long-terms shifts in the structure of social power. The course will start with analyses of the structures of power and ideas about political legitimacy in pre-modern India, and the transformations brought by colonialism into that order. After a brief study of the nature of political order under the colonial state, the courses will focus primarily on the history of the democratic state after independence.
",Sudipta Kaviraj,10:10am,12:00pm,10619,Morningside,G4601-20213-001,,"Middle Eastern, South Asian and African Studies",MDES,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/G4601-20213-001/,To be announced,,,4,,R,20213MDES4601G001,SEMINAR
MDES GU4624,ADVANCED HINDI I,"Advanced Hindi I and II are third year courses in the Hindi-Urdu program that aim to continue building upon the existing four language skills (speaking, listening, reading and writing) along with grammar and vocabulary in a communicative approach. The objective of these courses is to strengthen students’ language skills and to go beyond them to understand and describe situations and the speech community, understand and discuss Hindi literature and films, news items, T.V. shows and current events. Students will also be given opportunities to work on their areas of interest such as popular culture, professional and research goals in the target language. Students will be expected to expand their vocabulary, enhance grammatical accuracy and develop cultural appropriateness through an enthusiastic participation in classroom activities and immersing themselves in the speech community outside. This course will be taught in the target language. All kinds of conversations such as daily life, on social/public interests’ topics as well as on academic interests, will occur in the target language. No P/D/F or R credit is allowed for this class.
",Rakesh Ranjan,10:10am,12:00pm,10781,Morningside,W4624-20213-001,,"Middle Eastern, South Asian and African Studies",MDES,http://culpa.info/professors/5581,gold,6.0,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4624-20213-001/,To be announced,,,5,,TR,20213MDES4624W001,LANGUAGE
MDES GU4640,Advanced Urdu,"Prerequisites: Two years of prior study in Urdu or one year of Urdu for Heritage Speakers I&II courses at Columbia University, or approval of the professor. This is a one-semester course in advanced Urdu language. It will be taught in the fall semester. The goal of the course is to develop students’ linguistic skills i.e. listening, speaking, reading, writing and cultural skills in Urdu, and give students in-depth exposure to some of the finest works of classical and modern Urdu prose. Special emphasis will be given to developing a high-register vocabulary. Necessary grammar points will also be explained for developing an accurate and nuanced understanding of the Urdu language. After completing this course, students will be able to read and enjoy Urdu classics and critical academic texts related to various disciplines i.e. old tales, short stories, essays, history, satire, criticism, politics, current issues etc. along with effective speaking skills suited to active interaction in the speech community and a more advanced academic discussion for undergraduate and graduate students. Students will develop an in-depth understanding of South Asian society and culture as well. This course will prepare students to take MDES GU4635 Readings in Urdu Literature I.
",,,,10782,Morningside,W4640-20213-001,ADVANCED URDU,"Middle Eastern, South Asian and African Studies",MDES,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4640-20213-001/,,,,4,MDES GU4635,,20213MDES4640W001,LANGUAGE
MDES GU4810,ADVANCED SANSKRIT I,"This course constitutes the first half of a year-long advanced reading course in Classical Sanskrit. In 2020-2021, the focus of Advanced Sanskrit will be the genre of scholastic, commentarial prose (
śāstra
). Placing equal attention on stylistic conventions, discursive strategies, and technical vocabulary, this course will introduce students to select philosophical debates lying at the intersections of epistemology, metaphysics, and philosophy of language. Textual excerpts may be drawn from an array of intellectual disciplines, including Nyāya, Mīmāṃsā, Yogācāra, and Vyākaraṇa. Rigorous analysis of primary texts will be supplemented with occasional discussions about what implications the disciplined reading of Sanskrit 
śāstra
 may hold for practices such as translation, comparative philosophy, and transdisciplinarity. Prerequisites: Intermediate Sanskrit II or instructor’s permission.  No P/D/F or R credit is allowed for this class.
",Tyler M Richard,10:10am,12:00pm,11037,Morningside,W4810-20213-001,,"Middle Eastern, South Asian and African Studies",MDES,,,,,http://www.columbia.edu//cu/bulletin/uwb/subj/MDES/W4810-20213-001/,To be announced,,,4,,MW,20213MDES4810W001,LANGUAGE
